id,name,nationality,dynamicRating,age,impact_total,overall_rating,is_overseas,is_uncapped,form_score,current_retained_count,current_overseas_retained_count,retain_decision
IPL26-256,Rahmanullah Gurbaz,Afghan,67.0,24.0,183.09,67.0,1,0,97.04348392453984,1,2,0
IPL26-257,Jonny Bairstow,English,75.0,36.0,0.0,75.0,1,0,52.33763826158595,2,1,0
IPL26-258,K.S. Bharat,Indian,67.0,26.0,0.0,67.0,0,0,41.47257600649924,5,1,0
IPL26-259,Gerald Coetzee,South African,67.0,25.0,0.0,67.0,1,0,36.41879632436888,2,1,0
IPL26-260,Spencer Johnson,Australian,57.0,38.0,0.0,57.0,1,0,25.226043068757967,4,0,0
IPL26-261,Fazalhaq Farooqi,Afghan,63.0,25.0,34.22,63.0,1,0,93.70040016813422,4,0,0
IPL26-262,Maheesh Theekshana,Sri Lankan,71.0,25.0,0.0,71.0,1,0,37.81976688159054,1,0,0
IPL26-263,Mujeeb Ur Rahman,Afghan,67.0,25.0,8.29,67.0,1,0,83.88702249580591,3,0,0
IPL26-264,Aarya Desai,Indian,55.0,23.0,0.0,55.0,0,1,39.66235695835539,5,1,0
IPL26-265,Yash Dhull,Indian,55.0,23.0,0.0,55.0,0,1,44.23986346236021,1,2,0
IPL26-266,Abhinav Manohar,Indian,62.0,31.0,0.0,62.0,0,0,30.78736119614208,3,0,0
IPL26-267,Anmolpreet Singh,Indian,63.0,28.0,4.93,63.0,0,0,75.53877946790202,3,0,0
IPL26-268,Atharva Taide,Indian,68.0,26.0,59.39,68.0,0,0,97.66143613929572,4,1,0
IPL26-269,Mahipal Lomror,Indian,65.0,26.0,0.0,65.0,0,0,56.553432822080865,0,0,0
IPL26-270,Vijay Shankar,Indian,,35.0,0.0,50.0,0,0,36.649300904215075,0,0,0
IPL26-271,Tanush Kotian,Indian,61.0,27.0,18.32,61.0,0,0,100.0,2,1,0
IPL26-272,Kamlesh Nagarkoti,Indian,57.0,26.0,0.0,57.0,0,0,21.15989374837393,4,1,0
IPL26-273,Ruchit Ahir,Indian,74.0,26.0,0.0,74.0,0,0,56.527095860301785,3,2,0
IPL26-274,Sanvir Singh,Indian,60.0,29.0,20.67,60.0,0,0,93.81329177276477,5,0,0
IPL26-275,Vansh Bedi,Indian,50.0,23.0,0.0,50.0,0,1,34.019375636157925,0,0,0
IPL26-276,Raj Limbani,Indian,75.0,26.0,0.0,75.0,0,0,38.810134286407234,3,1,0
IPL26-277,Simarjeet Singh,Indian,65.0,28.0,87.74,65.0,0,0,95.52718383793108,0,0,0
IPL26-278,Akash Madhwal,Indian,68.0,32.0,143.34,68.0,0,0,95.59446425236769,0,0,0
IPL26-279,Karn Sharma,Indian,80.0,38.0,0.0,80.0,0,0,73.44660292191796,0,0,0
IPL26-280,Sean Abbott,Australian,54.0,34.0,0.0,54.0,1,0,52.2701116478326,5,1,0
IPL26-281,Michael Bracewell,New Zealander,,35.0,0.0,50.0,1,0,45.18009196429255,4,1,0
IPL26-282,Daryl Mitchell,New Zealander,67.0,60.0,0.0,67.0,1,0,63.14579864433436,5,2,0
IPL26-283,Dasun Shanaka,Sri Lankan,62.0,34.0,0.0,62.0,1,0,23.335531853884717,1,2,0
IPL26-284,Chetan Sakariya,Indian,70.0,27.0,0.0,70.0,0,0,36.6727831920716,3,0,0
IPL26-285,Waqar Salamkheil,Afghan,72.0,29.0,0.0,72.0,1,0,51.35404040543675,4,1,0
IPL26-286,Taskin Ahmed,Bangladeshi,80.0,31.0,0.0,80.0,1,0,69.84614264963507,4,0,0
IPL26-287,Alzarri Joseph,West Indian,68.0,29.0,0.0,68.0,0,0,45.28627012158768,4,0,0
IPL26-288,Riley Meredith,Australian,69.0,29.0,0.0,69.0,1,0,96.33657904371191,4,0,0
IPL26-289,Jhye Richardson,Australian,58.0,29.0,0.0,58.0,1,0,49.0904933935216,5,0,0
IPL26-290,Daniel Lawrence,English,79.0,26.0,0.0,79.0,1,0,79.03345564233317,4,1,0
IPL26-291,Murugan Ashwin,Indian,72.0,35.0,0.0,72.0,0,0,62.25966103135058,2,0,0
IPL26-292,William Sutherland,Australian,,163.0,0.0,50.0,1,0,37.47868406865238,3,1,0
IPL26-293,Kartikeya Singh,Indian,79.0,26.0,0.0,79.0,0,0,51.30177878540255,4,1,0
IPL26-294,Shivam Shukla,Indian,63.0,26.0,0.0,63.0,0,0,53.87031749171866,3,2,0
IPL26-295,Wahidullah Zadran,Afghan,62.0,26.0,0.0,62.0,1,0,30.273650048758107,2,1,0
IPL26-296,KC Cariappa,Indian,59.0,32.0,0.0,59.0,0,0,38.79006154654542,2,2,0
IPL26-297,Sediqullah Atal,Afghan,64.0,24.0,14.99,64.0,1,0,97.41551568555109,3,1,0
IPL26-298,Nathan Smith,New Zealander,53.0,263.0,0.0,53.0,1,0,27.586527742131224,0,0,0
IPL26-299,Manan Vohra,Indian,68.0,32.0,0.0,68.0,0,0,51.763190913230794,1,1,0
IPL26-300,Jacob Duffy,New Zealander,67.0,25.0,0.0,67.0,1,0,82.71132538696195,0,0,0
IPL26-001,MS Dhoni,Indian,76.0,44.0,492.22,76.0,0,0,98.70197088775262,4,0,0
IPL26-002,Ruturaj Gaikwad,Indian,79.0,29.0,0.0,79.0,0,0,67.35393961654569,5,1,0
IPL26-003,Sanju Samson,Indian,85.0,31.0,0.0,85.0,0,0,66.68473684940011,1,2,1
IPL26-004,Shivam Dube,Indian,,32.0,0.0,50.0,0,0,43.91125241009195,1,2,0
IPL26-005,Ayush Mhatre,Indian,73.0,18.0,0.0,73.0,0,1,84.92231127025491,5,0,0
IPL26-006,Dewald Brevis,South African,68.0,23.0,0.0,68.0,1,1,39.537568197618654,0,0,0
IPL26-007,Urvil Patel,Indian,69.0,27.0,268.05,69.0,0,0,97.79996304502299,3,1,0
IPL26-008,Noor Ahmad,Afghan,76.0,21.0,701.28,76.0,1,1,91.932656698658,1,1,1
IPL26-009,Nathan Ellis,Australian,71.0,26.0,0.0,71.0,1,0,52.14299296740157,5,2,0
IPL26-010,Shreyas Gopal,Indian,76.0,32.0,0.0,76.0,0,0,78.01565470082714,5,2,0
IPL26-011,Khaleel Ahmed,Indian,80.0,119.0,0.0,80.0,0,0,72.54247584744026,2,0,0
IPL26-012,Ramakrishna Ghosh,Indian,55.0,28.0,0.0,55.0,0,0,24.936191363742523,3,2,0
IPL26-013,Mukesh Choudhary,Indian,68.0,30.0,140.19,68.0,0,0,98.36648002511087,4,1,0
IPL26-014,Jamie Overton,English,,32.0,0.0,50.0,1,0,44.25435118092276,0,0,0
IPL26-015,Gurjapneet Singh,Indian,58.0,27.0,99.53,58.0,0,0,100.0,4,0,0
IPL26-016,Anshul Kamboj,Indian,,31.0,0.0,50.0,0,0,22.491124319518338,3,1,0
IPL26-017,Prashant Veer,Indian,73.0,20.0,0.0,73.0,0,1,49.85312329382813,3,1,0
IPL26-018,Kartik Sharma,Indian,70.0,26.0,292.84,70.0,0,0,100.0,3,1,0
IPL26-019,Rahul Chahar,Indian,78.0,26.0,0.0,78.0,0,0,59.67230649005684,4,1,0
IPL26-020,Akeal Hosein,West Indian,71.0,33.0,0.0,71.0,0,0,14.95539852695199,3,0,0
IPL26-021,Matt Henry,New Zealander,54.0,47.0,0.0,54.0,1,0,3.630424377294312,5,0,0
IPL26-022,Matthew Short,Australian,64.0,338.0,0.0,64.0,1,0,28.863044044472826,4,2,0
IPL26-023,Sarfaraz Khan,Indian,67.0,326.0,0.0,67.0,0,0,37.629706424948175,3,1,0
IPL26-024,Zak Foulkes,English,81.0,24.0,0.0,81.0,1,0,72.40428607116752,5,2,0
IPL26-025,Aman Khan,Indian,64.0,77.0,0.0,64.0,0,0,38.31150826797692,2,0,0
IPL26-026,KL Rahul,Indian,87.0,34.0,1380.75,87.0,0,0,89.90222225511415,3,0,0
IPL26-027,Axar Patel,Indian,,32.0,0.0,50.0,0,0,14.172449031839234,4,0,0
IPL26-028,Kuldeep Yadav,Indian,77.0,26.0,718.52,77.0,0,0,100.0,1,0,0
IPL26-029,T. Natarajan,Indian,75.0,26.0,0.0,75.0,0,0,82.54467010287654,3,0,0
IPL26-030,Mitchell Starc,Australian,80.0,36.0,0.0,80.0,1,0,45.85720740334862,1,0,0
IPL26-031,Tristan Stubbs,South African,77.0,25.0,0.0,77.0,1,0,66.85441461230272,5,0,0
IPL26-032,Mukesh Kumar,Indian,67.0,26.0,521.18,67.0,0,0,100.0,2,1,0
IPL26-033,Nitish Rana,Indian,76.0,32.0,0.0,76.0,0,0,33.46678167429579,0,0,0
IPL26-034,Abishek Porel,Indian,69.0,23.0,743.92,69.0,0,1,100.0,2,0,0
IPL26-035,Ashutosh Sharma,Indian,72.0,65.0,869.41,72.0,0,0,94.75496538714756,3,1,0
IPL26-036,Sameer Rizvi,Indian,71.0,22.0,503.63,71.0,0,1,100.0,1,1,0
IPL26-037,Karun Nair,Indian,70.0,34.0,0.0,70.0,0,0,49.93640735764262,1,2,0
IPL26-038,Dushmantha Chameera,Sri Lankan,61.0,34.0,0.0,61.0,1,0,45.77582319826443,4,0,0
IPL26-039,Vipraj Nigam,Indian,,21.0,0.0,50.0,0,1,13.027103699178797,1,2,0
IPL26-040,Ajay Mandal,Indian,,26.0,0.0,50.0,0,0,36.08351107482312,4,0,0
IPL26-041,Madhav Tiwari,Indian,70.0,22.0,0.0,70.0,0,1,35.08344973472392,5,1,0
IPL26-042,Tripurana Vijay,Indian,50.0,24.0,0.0,50.0,0,0,24.874654296102218,0,0,0
IPL26-043,Auqib Nabi Dar,Indian,,26.0,0.0,50.0,0,0,12.80292413841021,3,1,0
IPL26-044,Pathum Nissanka,Sri Lankan,69.0,28.0,0.0,69.0,1,0,81.89637752960311,4,1,0
IPL26-045,David Miller,South African,80.0,116.0,0.0,80.0,1,0,48.86898921655428,0,0,0
IPL26-046,Ben Duckett,English,84.0,31.0,0.0,84.0,1,0,52.408837963765045,1,0,0
IPL26-047,Lungi Ngidi,South African,77.0,30.0,0.0,77.0,1,0,74.23522818571814,1,0,0
IPL26-048,Kyle Jamieson,New Zealander,,26.0,0.0,50.0,1,0,18.28116832907064,0,0,0
IPL26-049,Prithvi Shaw,Indian,72.0,26.0,0.0,72.0,0,0,55.56724974088035,1,0,0
IPL26-050,Sahil Parakh,Indian,61.0,26.0,0.0,61.0,0,0,16.18809047259101,5,1,0
IPL26-051,Shubman Gill,Indian,84.0,26.0,1502.36,84.0,0,0,99.20126679817392,5,0,0
IPL26-052,Rashid Khan,Afghan,,26.0,1036.91,50.0,1,0,94.06651441156033,0,0,0
IPL26-053,Jos Buttler,English,86.0,35.0,0.0,86.0,1,0,53.73087122921351,4,2,0
IPL26-054,Kagiso Rabada,South African,89.0,31.0,0.0,89.0,1,0,71.46848938996148,4,0,0
IPL26-055,Mohammed Siraj,Indian,79.0,32.0,835.35,79.0,0,0,92.95244341263403,0,0,0
IPL26-056,Sai Sudharsan,Indian,83.0,24.0,1572.25,83.0,0,0,97.6659252710511,4,0,0
IPL26-057,Prasidh Krishna,Indian,77.0,30.0,571.61,77.0,0,0,97.86337658715914,4,1,0
IPL26-058,Washington Sundar,Indian,,26.0,670.48,50.0,0,0,100.0,5,2,0
IPL26-059,Rahul Tewatia,Indian,,33.0,0.0,50.0,0,0,52.81223611679481,4,0,0
IPL26-060,Shahrukh Khan,Indian,66.0,60.0,378.48,66.0,0,0,100.0,2,1,0
IPL26-061,R. Sai Kishore,Indian,75.0,26.0,0.0,75.0,0,0,58.60474347783219,3,2,0
IPL26-062,Glenn Phillips,New Zealander,61.0,52.0,0.0,61.0,1,0,51.54415676198917,1,2,0
IPL26-063,Jayant Yadav,Indian,61.0,36.0,0.0,61.0,0,0,41.3779122657243,2,0,0
IPL26-064,Anuj Rawat,Indian,66.0,26.0,109.12,66.0,0,0,100.0,4,0,0
IPL26-065,Kumar Kushagra,Indian,56.0,21.0,18.97,56.0,0,1,97.60294070590953,5,0,0
IPL26-066,Gurnoor Singh Brar,Indian,65.0,26.0,0.0,65.0,0,0,24.403170525511392,0,0,0
IPL26-067,Nishant Sindhu,Indian,61.0,22.0,0.0,61.0,0,1,29.87038485361369,4,0,0
IPL26-068,Manav Suthar,Indian,58.0,23.0,0.0,58.0,0,1,31.547589073398168,5,2,0
IPL26-069,Ishant Sharma,Indian,78.0,37.0,0.0,78.0,0,0,80.4288455171311,3,2,0
IPL26-070,Arshad Khan,Indian,64.0,26.0,357.1,64.0,0,0,97.29838908431256,4,0,0
IPL26-071,Jason Holder,West Indian,,41.0,0.0,50.0,0,0,37.72197788434449,0,0,0
IPL26-072,Tom Banton,English,58.0,27.0,0.0,58.0,1,0,16.299097618746963,5,2,0
IPL26-073,Ashok Sharma,Indian,64.0,26.0,94.13,64.0,0,0,96.68943741587795,5,1,0
IPL26-074,Luke Wood,English,50.0,26.0,0.0,50.0,1,0,30.748152463476416,5,0,0
IPL26-075,Prithvi Raj,Indian,73.0,26.0,0.0,73.0,0,0,46.47205618085073,3,0,0
IPL26-076,Sunil Narine,West Indian,,37.0,0.0,50.0,0,0,17.538022044128315,4,2,0
IPL26-077,Varun Chakravarthy,Indian,85.0,34.0,0.0,85.0,0,0,79.93680737632053,3,0,0
IPL26-078,Rinku Singh,Indian,74.0,37.0,0.0,74.0,0,0,64.456151444616,1,1,0
IPL26-079,Harshit Rana,Indian,73.0,24.0,541.9,73.0,0,0,100.0,1,2,0
IPL26-080,Angkrish Raghuvanshi,Indian,73.0,22.0,0.0,73.0,0,1,79.69944345376535,4,0,0
IPL26-081,Ramandeep Singh,Indian,,26.0,355.97,50.0,0,0,100.0,3,2,0
IPL26-082,Ajinkya Rahane,Indian,84.0,38.0,0.0,84.0,0,0,54.30818787318484,0,0,0
IPL26-083,Rovman Powell,West Indian,67.0,32.0,0.0,67.0,0,0,48.16522684071741,5,0,0
IPL26-084,Vaibhav Arora,Indian,73.0,28.0,0.0,73.0,0,0,55.65420614392666,5,0,0
IPL26-085,Manish Pandey,Indian,79.0,26.0,0.0,79.0,0,0,68.22607876310838,4,1,0
IPL26-086,Anukul Roy,Indian,69.0,27.0,0.0,69.0,0,0,42.694942813134375,1,1,0
IPL26-087,Umran Malik,Indian,65.0,26.0,0.0,65.0,0,0,43.54213449178543,1,2,0
IPL26-088,Cameron Green,Australian,,26.0,0.0,50.0,1,0,5.313921416343771,5,0,0
IPL26-089,Matheesha Pathirana,Sri Lankan,77.0,24.0,0.0,77.0,1,0,40.93226021220383,4,0,0
IPL26-090,Mustafizur Rahman,Bangladeshi,77.0,30.0,258.07,77.0,1,0,100.0,3,1,0
IPL26-091,Tejasvi Singh,Indian,78.0,26.0,0.0,78.0,0,0,65.62314697079293,1,0,0
IPL26-092,Finn Allen,New Zealander,74.0,27.0,0.0,74.0,1,0,76.5213796704364,3,1,0
IPL26-093,Rachin Ravindra,New Zealander,67.0,26.0,0.0,67.0,1,0,50.38116647814566,1,0,0
IPL26-094,Tim Seifert,New Zealander,58.0,24.0,0.0,58.0,1,0,55.986384511030764,1,2,0
IPL26-095,Akash Deep,Indian,58.0,26.0,74.49,58.0,0,0,100.0,2,0,0
IPL26-096,Rahul Tripathi,Indian,73.0,26.0,0.0,73.0,0,0,57.20053916668301,1,0,0
IPL26-097,Prashant Solanki,Indian,75.0,26.0,0.0,75.0,0,0,39.685681992220154,0,0,0
IPL26-098,Kartik Tyagi,Indian,71.0,25.0,267.17,71.0,0,0,97.76426768808044,4,0,0
IPL26-099,Sarthak Ranjan,Indian,59.0,29.0,0.0,59.0,0,0,41.490648573273084,4,0,0
IPL26-100,Daksh Kamra,Indian,50.0,26.0,0.0,50.0,0,0,52.66925326595181,3,1,0
IPL26-101,Rishabh Pant,Indian,82.0,28.0,0.0,82.0,0,0,66.92896394065038,1,2,0
IPL26-102,Nicholas Pooran,West Indian,77.0,30.0,0.0,77.0,0,0,73.91045419638925,0,0,0
IPL26-103,Mayank Yadav,Indian,63.0,26.0,0.0,63.0,0,0,4.425073552740789,3,1,0
IPL26-104,Mohammed Shami,Indian,77.0,36.0,366.12,77.0,0,0,94.68299177241073,2,1,0
IPL26-105,Mohsin Khan,Indian,75.0,38.0,341.0,75.0,0,0,96.29976541088614,3,1,0
IPL26-106,Ayush Badoni,Indian,70.0,26.0,0.0,70.0,0,0,65.12224132868756,3,1,0
IPL26-107,Avesh Khan,Indian,73.0,29.0,614.92,73.0,0,0,94.0502747331715,1,1,0
IPL26-108,Abdul Samad,Indian,66.0,54.0,652.13,66.0,0,0,100.0,2,2,0
IPL26-109,Mitchell Marsh,Australian,,34.0,0.0,50.0,1,0,24.544883790448942,3,2,0
IPL26-110,Aiden Markram,South African,,31.0,0.0,50.0,1,0,28.849791760202788,0,0,0
IPL26-111,Shahbaz Ahmed,Indian,,57.0,458.64,50.0,0,0,92.25234365210744,0,0,0
IPL26-112,Matthew Breetzke,South African,61.0,27.0,0.0,61.0,1,0,39.28734825174946,4,1,0
IPL26-113,Digvesh Rathi,Indian,65.0,26.0,0.0,65.0,0,0,24.668938196634414,2,0,0
IPL26-114,Himmat Singh,Indian,66.0,29.0,101.92,66.0,0,0,100.0,2,1,0
IPL26-115,Arshin Kulkarni,Indian,56.0,26.0,0.0,56.0,0,0,30.642298419851596,4,1,0
IPL26-116,Manimaran Siddharth,Indian,68.0,27.0,0.0,68.0,0,0,55.30649150282571,3,2,0
IPL26-117,Akash Singh,Indian,67.0,39.0,96.39,67.0,0,0,100.0,2,0,0
IPL26-118,Arjun Tendulkar,Indian,64.0,26.0,32.51,64.0,0,0,100.0,0,0,0
IPL26-119,Prince Yadav,Indian,52.0,24.0,347.54,52.0,0,0,98.63267876772588,0,0,0
IPL26-120,Josh Inglis,Australian,74.0,31.0,0.0,74.0,1,0,72.42523410094108,1,2,0
IPL26-121,Akshat Raghuwanshi,Indian,59.0,22.0,22.82,59.0,0,1,100.0,2,2,0
IPL26-122,Mukul Choudhary,Indian,71.0,21.0,0.0,71.0,0,1,48.8794632689678,3,2,0
IPL26-123,Wanindu Hasaranga,Sri Lankan,76.0,28.0,0.0,76.0,1,0,52.45110512857412,4,0,0
IPL26-124,Anrich Nortje,South African,76.0,32.0,0.0,76.0,1,0,40.0373972289666,4,0,0
IPL26-125,Naman Tiwari,Indian,76.0,26.0,0.0,76.0,0,0,63.465407824525855,3,1,0
IPL26-126,Rohit Sharma,Indian,54.0,39.0,0.0,54.0,0,0,44.74088465563067,5,1,0
IPL26-127,Jasprit Bumrah,Indian,95.0,32.0,0.0,95.0,0,0,59.295944209743524,1,2,1
IPL26-128,Suryakumar Yadav,Indian,84.0,35.0,0.0,84.0,0,0,77.89176127126,4,2,0
IPL26-129,Hardik Pandya,Indian,,32.0,0.0,50.0,0,0,30.381500710293643,2,2,0
IPL26-130,Tilak Varma,Indian,76.0,23.0,1185.21,76.0,0,1,97.39543090331658,1,1,1
IPL26-131,Trent Boult,New Zealander,87.0,36.0,0.0,87.0,1,0,82.55681783935069,2,1,1
IPL26-132,Deepak Chahar,Indian,80.0,26.0,0.0,80.0,0,0,42.74236133066222,0,0,0
IPL26-133,Naman Dhir,Indian,71.0,26.0,863.67,71.0,0,0,100.0,1,1,0
IPL26-134,Will Jacks,English,,27.0,0.0,50.0,1,0,33.53325278950696,4,1,0
IPL26-135,Robin Minz,Indian,55.0,23.0,0.0,55.0,0,1,33.471258782088846,1,1,0
IPL26-136,Ryan Rickelton,South African,73.0,29.0,0.0,73.0,1,0,29.814732315247518,1,1,0
IPL26-137,Shardul Thakur,Indian,,34.0,0.0,50.0,0,0,26.751625617141435,1,2,0
IPL26-138,Sherfane Rutherford,West Indian,67.0,27.0,0.0,67.0,0,0,43.41789180168367,5,2,0
IPL26-139,Mayank Markande,Indian,72.0,28.0,0.0,72.0,0,0,45.428485338440375,1,2,0
IPL26-140,Allah Ghazanfar,Afghan,70.0,26.0,0.0,70.0,1,0,46.41980161381121,2,2,0
IPL26-141,Corbin Bosch,South African,,31.0,0.0,50.0,1,0,9.336439185606809,0,0,0
IPL26-142,Mitchell Santner,New Zealander,,34.0,0.0,50.0,1,0,28.032537712224592,3,0,0
IPL26-143,Ashwani Kumar,Indian,73.0,97.0,180.0,73.0,0,0,91.01985506758461,1,1,0
IPL26-144,Raj Angad Bawa,Indian,62.0,23.0,0.0,62.0,0,1,43.41533340406046,4,0,0
IPL26-145,Raghu Sharma,Indian,59.0,67.0,37.39,59.0,0,0,100.0,1,2,0
IPL26-146,Quinton de Kock,South African,79.0,33.0,0.0,79.0,1,0,45.33165949636504,4,1,0
IPL26-147,Atharva Ankolekar,Indian,,25.0,0.0,50.0,0,0,21.631906616349365,2,2,0
IPL26-148,Mohammad Izhar,Indian,76.0,68.0,0.0,76.0,0,0,68.30646606067367,4,1,0
IPL26-149,Danish Malewar,Indian,52.0,26.0,0.0,52.0,0,0,58.79231871197103,3,2,0
IPL26-150,Mayank Rawat,Indian,56.0,26.0,0.0,56.0,0,0,38.518572695755445,0,0,0
IPL26-151,Shreyas Iyer,Indian,83.0,31.0,0.0,83.0,0,0,68.78131571478113,4,0,0
IPL26-152,Arshdeep Singh,Indian,78.0,21.0,828.89,78.0,0,1,95.43400547109195,4,0,1
IPL26-153,Yuzvendra Chahal,Indian,100.0,35.0,0.0,100.0,0,0,77.47240836838125,0,0,1
IPL26-154,Marco Jansen,South African,,26.0,0.0,50.0,1,0,5.545016280616278,3,0,0
IPL26-155,Prabhsimran Singh,Indian,74.0,25.0,0.0,74.0,0,0,57.422772260743116,1,1,0
IPL26-156,Harpreet Brar,Indian,,30.0,492.23,50.0,0,0,100.0,4,0,0
IPL26-157,Shashank Singh,Indian,73.0,26.0,1092.28,73.0,0,0,94.22410124429784,0,0,0
IPL26-158,Azmatullah Omarzai,Afghan,,26.0,458.76,50.0,1,0,98.81709824635429,2,1,0
IPL26-159,Nehal Wadhera,Indian,68.0,25.0,0.0,68.0,0,0,46.92148397387638,0,0,0
IPL26-160,Xavier Bartlett,Australian,55.0,27.0,0.0,55.0,1,0,74.0745258986528,2,0,0
IPL26-161,Lockie Ferguson,New Zealander,74.0,35.0,0.0,74.0,1,0,52.792875476527655,3,1,0
IPL26-162,Marcus Stoinis,Australian,,36.0,0.0,50.0,1,0,35.30034678871887,1,0,0
IPL26-163,Mitch Owen,Australian,,22.0,0.0,50.0,1,1,41.807993231520996,0,0,0
IPL26-164,Musheer Khan,Indian,61.0,26.0,9.79,61.0,0,0,97.4959695992798,5,2,0
IPL26-165,Priyansh Arya,Indian,74.0,25.0,912.18,74.0,0,0,97.96088456965728,4,2,0
IPL26-166,Vyshak Vijaykumar,Indian,62.0,26.0,0.0,62.0,0,0,18.68608108402674,3,2,0
IPL26-167,Yash Thakur,Indian,67.0,26.0,223.54,67.0,0,0,92.31076337035564,0,0,0
IPL26-168,Pyla Avinash,Indian,63.0,25.0,0.0,63.0,0,0,54.04075533164643,4,2,0
IPL26-169,Harnoor Pannu,Indian,64.0,26.0,0.0,64.0,0,0,51.68558586308521,0,0,0
IPL26-170,Vishnu Vinod,Indian,62.0,32.0,15.19,62.0,0,0,100.0,2,2,0
IPL26-171,Suryansh Shedge,Indian,67.0,23.0,226.14,67.0,0,1,100.0,0,0,0
IPL26-172,Cooper Connolly,Australian,75.0,22.0,0.0,75.0,1,1,67.83213254040936,5,2,0
IPL26-173,Ben Dwarshuis,Australian,56.0,31.0,0.0,56.0,1,0,21.877821637068433,0,0,0
IPL26-174,Praveen Dubey,Indian,59.0,32.0,0.0,59.0,0,0,61.86841962915043,0,0,0
IPL26-175,Vishal Nishad,Indian,51.0,26.0,0.0,51.0,0,0,16.982594794205006,5,0,0
IPL26-176,Yashasvi Jaiswal,Indian,78.0,24.0,0.0,78.0,0,0,56.83320222566388,3,2,0
IPL26-177,Ravindra Jadeja,Indian,,37.0,0.0,50.0,0,0,68.94852096507658,0,0,0
IPL26-178,Riyan Parag,Indian,,24.0,0.0,50.0,0,0,2.5667628603646406,5,2,0
IPL26-179,Jofra Archer,English,80.0,31.0,0.0,80.0,1,0,51.64654761356806,4,0,0
IPL26-180,Dhruv Jurel,Indian,73.0,25.0,1059.22,73.0,0,0,100.0,2,1,0
IPL26-181,Shimron Hetmyer,West Indian,72.0,29.0,0.0,72.0,0,0,56.89806017397234,2,0,0
IPL26-182,Sam Curran,English,,114.0,0.0,50.0,1,0,24.313159864860197,0,0,0
IPL26-183,Sandeep Sharma,Indian,77.0,26.0,459.67,77.0,0,0,100.0,3,2,0
IPL26-184,Vaibhav Suryavanshi,Indian,80.0,15.0,0.0,80.0,0,1,33.22473404400229,3,2,1
IPL26-185,Tushar Deshpande,Indian,72.0,26.0,0.0,72.0,0,0,55.19828173441565,4,0,0
IPL26-186,Shubham Dubey,Indian,72.0,32.0,0.0,72.0,0,0,38.956029781477895,0,0,0
IPL26-187,Yudhvir Charak,Indian,66.0,26.0,0.0,66.0,0,0,50.49187578839259,2,1,0
IPL26-188,Kwena Maphaka,South African,52.0,20.0,0.0,52.0,1,1,16.03808558901305,3,1,0
IPL26-189,Lhuan-Dre Pretorius,South African,57.0,20.0,0.0,57.0,1,1,57.530118909146395,0,0,0
IPL26-190,Nandre Burger,South African,70.0,30.0,0.0,70.0,1,0,38.687775484999264,3,1,0
IPL26-191,Donovan Ferreira,South African,69.0,27.0,0.0,69.0,1,0,46.902535285771435,5,0,0
IPL26-192,Ravi Bishnoi,Indian,74.0,25.0,466.26,74.0,0,0,100.0,3,1,0
IPL26-193,Adam Milne,New Zealander,59.0,34.0,0.0,59.0,1,0,54.750067347694326,2,0,0
IPL26-194,Ravi Singh,Indian,59.0,26.0,4.35,59.0,0,0,61.90426357013226,1,0,0
IPL26-195,Sushant Mishra,Indian,75.0,25.0,0.0,75.0,0,0,35.44577943477649,4,0,0
IPL26-196,Kuldeep Sen,Indian,70.0,29.0,0.0,70.0,0,0,48.29480246730871,4,1,0
IPL26-197,Brijesh Sharma,Indian,67.0,26.0,210.22,67.0,0,0,100.0,2,1,0
IPL26-198,Aman Rao Perala,Indian,71.0,26.0,0.0,71.0,0,0,72.04172845759804,3,1,0
IPL26-199,Vignesh Puthur,Indian,73.0,25.0,0.0,73.0,0,0,28.30964090679431,0,0,0
IPL26-200,Virat Kohli,Indian,100.0,37.0,0.0,100.0,0,0,85.32090293064492,3,1,1
IPL26-201,Rajat Patidar,Indian,75.0,33.0,0.0,75.0,0,0,63.88730550504649,2,1,0
IPL26-202,Phil Salt,English,75.0,47.0,0.0,75.0,1,0,66.42474046512811,4,0,0
IPL26-203,Josh Hazlewood,Australian,79.0,35.0,0.0,79.0,1,0,35.18726489633026,3,2,0
IPL26-204,Yash Dayal,Indian,68.0,28.0,485.16,68.0,0,0,92.09371214540259,4,0,0
IPL26-205,Krunal Pandya,Indian,,35.0,0.0,50.0,0,0,10.373701680386494,0,0,0
IPL26-206,Bhuvneshwar Kumar,Indian,98.0,36.0,0.0,98.0,0,0,87.03845699182118,4,0,1
IPL26-207,Tim David,Singaporean,74.0,26.0,0.0,74.0,1,0,53.60715065089789,4,2,0
IPL26-208,Romario Shepherd,West Indian,,31.0,0.0,50.0,0,0,37.386226871003316,1,0,0
IPL26-209,Nuwan Thushara,Sri Lankan,68.0,31.0,0.0,68.0,1,0,50.90193871333177,1,1,0
IPL26-210,Swapnil Singh,Indian,66.0,35.0,131.12,66.0,0,0,91.71783567414425,5,2,0
IPL26-211,Jacob Bethell,English,64.0,20.0,0.0,64.0,1,1,40.08181088804859,1,1,0
IPL26-212,Devdutt Padikkal,Indian,73.0,25.0,0.0,73.0,0,0,62.20374505342587,4,2,0
IPL26-213,Suyash Sharma,Indian,64.0,26.0,369.66,64.0,0,0,89.92200281668451,2,2,0
IPL26-214,Rasikh Dar,Indian,71.0,26.0,0.0,71.0,0,0,52.58308569121176,4,0,0
