id,name,role,nationality,basePrice,dynamicRating,age,form_runs,form_wickets,impact_total,overall_rating,is_overseas,is_uncapped,form_score,current_retained_count,current_overseas_retained_count,retain_decision
IPL26-263,Mujeeb Ur Rahman,BOWLER,Afghan,2.0,67.0,25.0,0.0,7.0,8.29,67.0,1,1,87.02598642986548,5,1,0
IPL26-264,Aarya Desai,BATSMAN,Indian,0.25,55.0,23.0,99.0,0.0,0.0,55.0,0,1,46.981251615234974,3,1,0
IPL26-265,Yash Dhull,BATSMAN,Indian,0.5,55.0,23.0,0.0,0.0,0.0,55.0,0,1,46.76994856266477,3,0,0
IPL26-266,Abhinav Manohar,BATSMAN,Indian,0.5,62.0,31.0,0.0,0.0,0.0,62.0,0,1,16.454412604663396,3,1,0
IPL26-267,Anmolpreet Singh,BATSMAN,Indian,1.0,63.0,28.0,344.0,0.0,4.93,63.0,0,1,66.5821930106163,0,0,0
IPL26-268,Atharva Taide,BATSMAN,Indian,0.5,68.0,26.0,326.0,0.0,59.39,68.0,0,1,100.0,3,2,0
IPL26-269,Mahipal Lomror,BATSMAN,Indian,1.5,65.0,26.0,0.0,0.0,0.0,65.0,0,1,46.5510955020084,0,0,0
IPL26-270,Vijay Shankar,ALL_ROUNDER,Indian,2.0,,35.0,0.0,0.0,0.0,50.0,0,1,32.43439700263297,3,2,0
IPL26-271,Tanush Kotian,BATSMAN,Indian,0.5,61.0,27.0,75.0,14.0,18.32,61.0,0,1,100.0,4,1,0
IPL26-272,Kamlesh Nagarkoti,BOWLER,Indian,1.5,57.0,26.0,0.0,0.0,0.0,57.0,0,1,20.714060758298686,5,2,0
IPL26-273,Ruchit Ahir,BATSMAN,Indian,0.25,74.0,26.0,0.0,0.0,0.0,74.0,0,1,65.43592515691759,3,0,0
IPL26-274,Sanvir Singh,BATSMAN,Indian,0.5,60.0,29.0,103.0,4.0,20.67,60.0,0,1,100.0,1,0,0
IPL26-275,Vansh Bedi,WICKET_KEEPER,Indian,0.25,50.0,23.0,0.0,0.0,0.0,50.0,0,1,28.433573735961485,5,1,0
IPL26-276,Raj Limbani,BOWLER,Indian,0.25,75.0,26.0,0.0,0.0,0.0,75.0,0,1,48.64198659886817,5,1,0
IPL26-277,Simarjeet Singh,BOWLER,Indian,1.0,65.0,28.0,0.0,9.0,87.74,65.0,0,1,96.9714253849833,3,1,0
IPL26-278,Akash Madhwal,BOWLER,Indian,1.0,68.0,32.0,0.0,10.0,143.34,68.0,0,1,100.0,2,2,0
IPL26-279,Karn Sharma,BOWLER,Indian,2.0,80.0,38.0,0.0,0.0,0.0,80.0,0,1,66.8632733072567,3,1,0
IPL26-280,Sean Abbott,BOWLER,Australian,1.0,54.0,34.0,0.0,0.0,0.0,54.0,1,1,48.92047434251751,5,0,0
IPL26-281,Michael Bracewell,ALL_ROUNDER,New Zealander,1.0,,35.0,0.0,0.0,0.0,50.0,1,1,54.05332463126342,1,2,0
IPL26-282,Daryl Mitchell,BATSMAN,New Zealander,1.0,67.0,26.0,0.0,0.0,0.0,67.0,1,1,62.96705152585238,5,1,0
IPL26-283,Dasun Shanaka,BATSMAN,Sri Lankan,1.5,62.0,34.0,0.0,0.0,0.0,62.0,1,1,17.567870128912716,1,2,0
IPL26-284,Chetan Sakariya,BOWLER,Indian,1.5,70.0,27.0,0.0,0.0,0.0,70.0,0,1,38.23248511596874,0,0,0
IPL26-285,Waqar Salamkheil,BOWLER,Afghan,1.0,72.0,29.0,0.0,10.0,0.0,72.0,1,1,56.33695215936937,4,1,0
IPL26-286,Taskin Ahmed,BOWLER,Bangladeshi,1.0,80.0,31.0,0.0,12.0,0.0,80.0,1,1,77.77372550131625,5,2,0
IPL26-287,Alzarri Joseph,BOWLER,West Indian,1.5,68.0,29.0,0.0,0.0,0.0,68.0,1,1,56.40839195000441,3,0,0
IPL26-288,Riley Meredith,BOWLER,Australian,1.0,69.0,29.0,0.0,0.0,0.0,69.0,1,1,98.17339224343945,0,0,0
IPL26-289,Jhye Richardson,BOWLER,Australian,1.5,58.0,29.0,0.0,0.0,0.0,58.0,1,1,47.48675918972205,4,2,0
IPL26-290,Daniel Lawrence,BATSMAN,English,1.0,79.0,26.0,0.0,0.0,0.0,79.0,1,1,69.2978531550605,3,1,0
IPL26-291,Murugan Ashwin,BOWLER,Indian,1.5,72.0,35.0,0.0,0.0,0.0,72.0,0,1,61.45195625984478,2,2,0
IPL26-292,William Sutherland,ALL_ROUNDER,Australian,1.0,,26.0,0.0,0.0,0.0,50.0,1,1,45.7729383093091,3,0,0
IPL26-293,Kartikeya Singh,BOWLER,Indian,0.5,79.0,26.0,0.0,0.0,0.0,79.0,0,1,50.98648993553784,1,2,0
IPL26-294,Shivam Shukla,BOWLER,Indian,0.25,63.0,26.0,0.0,2.0,0.0,63.0,0,1,49.14998339398932,1,2,0
IPL26-295,Wahidullah Zadran,BOWLER,Afghan,1.0,62.0,26.0,0.0,2.0,0.0,62.0,1,1,33.090885544572856,2,0,0
IPL26-296,KC Cariappa,BOWLER,Indian,0.5,59.0,32.0,0.0,9.0,0.0,59.0,0,1,41.37624167221485,0,0,0
IPL26-297,Sediqullah Atal,BATSMAN,Afghan,1.0,64.0,24.0,244.0,0.0,14.99,64.0,1,1,100.0,4,2,0
IPL26-298,Nathan Smith,BOWLER,New Zealander,1.0,53.0,26.0,8.0,1.0,0.0,53.0,1,1,30.69978521159253,3,1,0
IPL26-299,Manan Vohra,BATSMAN,Indian,1.5,68.0,32.0,0.0,0.0,0.0,68.0,0,1,45.44413664794753,1,1,0
IPL26-300,Jacob Duffy,BOWLER,New Zealander,1.0,67.0,25.0,0.0,0.0,0.0,67.0,1,1,74.61082516639341,0,0,0
IPL26-001,MS Dhoni,WICKET_KEEPER,Indian,2.0,76.0,44.0,150.0,0.0,492.22,76.0,0,1,100.0,5,2,0
IPL26-002,Ruturaj Gaikwad,BATSMAN,Indian,2.0,79.0,29.0,0.0,0.0,0.0,79.0,0,1,61.89719317984483,5,0,0
IPL26-003,Sanju Samson,WICKET_KEEPER,Indian,2.0,85.0,31.0,0.0,0.0,0.0,85.0,0,1,63.3853592106747,0,0,1
IPL26-004,Shivam Dube,ALL_ROUNDER,Indian,2.0,,32.0,0.0,0.0,0.0,50.0,0,1,30.2893278114048,1,0,0
IPL26-005,Ayush Mhatre,BATSMAN,Indian,0.25,73.0,18.0,0.0,0.0,0.0,73.0,0,1,74.36411062857597,0,0,0
IPL26-006,Dewald Brevis,BATSMAN,South African,1.0,68.0,23.0,0.0,0.0,0.0,68.0,1,1,36.45581435110405,5,0,0
IPL26-007,Urvil Patel,WICKET_KEEPER,Indian,0.25,69.0,27.0,197.0,0.0,268.05,69.0,0,1,100.0,4,2,0
IPL26-008,Noor Ahmad,BOWLER,Afghan,1.5,76.0,21.0,0.0,12.0,701.28,76.0,1,1,100.0,3,2,1
IPL26-009,Nathan Ellis,BOWLER,Australian,1.0,71.0,26.0,0.0,0.0,0.0,71.0,1,1,43.16818953865827,0,0,0
IPL26-010,Shreyas Gopal,BOWLER,Indian,2.0,76.0,32.0,0.0,0.0,0.0,76.0,0,1,81.82975704497835,4,1,0
IPL26-011,Khaleel Ahmed,BOWLER,Indian,2.0,80.0,26.0,0.0,0.0,0.0,80.0,0,1,76.00719950573108,3,1,0
IPL26-012,Ramakrishna Ghosh,BOWLER,Indian,0.25,55.0,28.0,0.0,0.0,0.0,55.0,0,1,32.470230323484635,2,2,0
IPL26-013,Mukesh Choudhary,BOWLER,Indian,1.5,68.0,30.0,0.0,9.0,140.19,68.0,0,1,100.0,0,0,0
IPL26-014,Jamie Overton,ALL_ROUNDER,English,1.0,,32.0,0.0,0.0,0.0,50.0,1,1,41.80992403159695,0,0,0
IPL26-015,Gurjapneet Singh,BOWLER,Indian,0.5,58.0,27.0,0.0,4.0,99.53,58.0,0,1,96.75334344039803,2,1,0
IPL26-016,Anshul Kamboj,ALL_ROUNDER,Indian,0.5,,31.0,0.0,0.0,0.0,50.0,0,1,23.46434693609647,2,2,0
IPL26-017,Prashant Veer,BATSMAN,Indian,0.25,73.0,20.0,0.0,0.0,0.0,73.0,0,1,43.67853666249227,0,0,0
IPL26-018,Kartik Sharma,WICKET_KEEPER,Indian,0.25,70.0,26.0,277.0,0.0,292.84,70.0,0,1,96.33106013107319,2,0,0
IPL26-019,Rahul Chahar,BOWLER,Indian,2.0,78.0,26.0,0.0,0.0,0.0,78.0,0,1,61.809751030838655,1,2,0
IPL26-020,Akeal Hosein,BOWLER,West Indian,1.0,71.0,33.0,0.0,0.0,0.0,71.0,1,1,24.038448210923406,3,2,0
IPL26-021,Matt Henry,BOWLER,New Zealander,1.0,54.0,47.0,0.0,0.0,0.0,54.0,1,1,13.943776352079443,3,0,0
IPL26-022,Matthew Short,BATSMAN,Australian,1.0,64.0,26.0,0.0,0.0,0.0,64.0,1,1,36.89146469787985,3,2,0
IPL26-023,Sarfaraz Khan,BATSMAN,Indian,1.0,67.0,26.0,0.0,0.0,0.0,67.0,0,1,35.0171858697914,1,1,0
IPL26-024,Zak Foulkes,BOWLER,English,1.0,81.0,24.0,0.0,0.0,0.0,81.0,1,1,68.9801258551768,2,1,0
IPL26-025,Aman Khan,BOWLER,Indian,0.25,64.0,26.0,24.0,6.0,0.0,64.0,0,1,43.81731069566664,4,0,0
IPL26-026,KL Rahul,WICKET_KEEPER,Indian,2.0,87.0,34.0,482.0,0.0,1380.75,87.0,0,1,90.94983798363711,2,1,0
IPL26-027,Axar Patel,ALL_ROUNDER,Indian,2.0,,32.0,0.0,0.0,0.0,50.0,0,1,5.375775145784737,0,0,0
IPL26-028,Kuldeep Yadav,BOWLER,Indian,2.0,77.0,26.0,0.0,8.0,718.52,77.0,0,1,100.0,5,0,0
IPL26-029,T. Natarajan,BOWLER,Indian,2.0,75.0,26.0,0.0,0.0,0.0,75.0,0,1,75.22466615955594,3,1,0
IPL26-030,Mitchell Starc,BOWLER,Australian,1.5,80.0,36.0,0.0,0.0,0.0,80.0,1,1,61.04237118071056,2,0,0
IPL26-031,Tristan Stubbs,WICKET_KEEPER,South African,1.5,77.0,25.0,0.0,0.0,0.0,77.0,1,1,59.16297068913304,4,1,0
IPL26-032,Mukesh Kumar,BOWLER,Indian,1.5,67.0,26.0,0.0,6.0,521.18,67.0,0,1,100.0,0,0,0
IPL26-033,Nitish Rana,BATSMAN,Indian,2.0,76.0,32.0,0.0,0.0,0.0,76.0,0,1,29.06350507147959,1,2,0
IPL26-034,Abishek Porel,WICKET_KEEPER,Indian,1.0,69.0,23.0,235.0,0.0,743.92,69.0,0,1,100.0,1,0,0
IPL26-035,Ashutosh Sharma,BATSMAN,Indian,0.5,72.0,26.0,230.0,0.0,869.41,72.0,0,1,100.0,4,1,0
IPL26-036,Sameer Rizvi,BATSMAN,Indian,0.5,71.0,22.0,310.0,0.0,503.63,71.0,0,1,94.92790561416,0,0,0
IPL26-037,Karun Nair,BATSMAN,Indian,1.5,70.0,34.0,0.0,0.0,0.0,70.0,0,1,45.74861035002899,3,2,0
IPL26-038,Dushmantha Chameera,BOWLER,Sri Lankan,1.0,61.0,34.0,0.0,0.0,0.0,61.0,1,1,37.836348916502715,2,2,0
IPL26-039,Vipraj Nigam,ALL_ROUNDER,Indian,0.5,,21.0,0.0,0.0,0.0,50.0,0,1,12.88590420134108,0,0,0
IPL26-040,Ajay Mandal,ALL_ROUNDER,Indian,0.25,,26.0,149.0,10.0,0.0,50.0,0,1,34.35253062427421,1,0,0
IPL26-041,Madhav Tiwari,BOWLER,Indian,0.25,70.0,22.0,0.0,0.0,0.0,70.0,0,1,28.976649976719493,4,2,0
IPL26-042,Tripurana Vijay,BOWLER,Indian,0.25,50.0,24.0,0.0,0.0,0.0,50.0,0,1,27.745765051660342,4,0,0
IPL26-043,Auqib Nabi Dar,ALL_ROUNDER,Indian,0.25,,26.0,0.0,0.0,0.0,50.0,0,1,21.6910966545902,2,0,0
IPL26-044,Pathum Nissanka,BATSMAN,Sri Lankan,1.0,69.0,28.0,0.0,0.0,0.0,69.0,1,1,84.17956763466286,4,2,0
IPL26-045,David Miller,BATSMAN,South African,2.0,80.0,26.0,0.0,0.0,0.0,80.0,1,1,62.853259902178706,4,0,0
IPL26-046,Ben Duckett,BATSMAN,English,1.0,84.0,31.0,0.0,0.0,0.0,84.0,1,1,59.58875568605531,0,0,0
IPL26-047,Lungi Ngidi,BOWLER,South African,1.5,77.0,30.0,0.0,0.0,0.0,77.0,1,1,69.8733855919414,3,1,0
IPL26-048,Kyle Jamieson,ALL_ROUNDER,New Zealander,1.5,,26.0,0.0,0.0,0.0,50.0,1,1,11.15969499042313,2,0,0
IPL26-049,Prithvi Shaw,BATSMAN,Indian,2.0,72.0,26.0,0.0,0.0,0.0,72.0,0,1,54.21117067148585,0,0,0
IPL26-050,Sahil Parakh,BATSMAN,Indian,0.25,61.0,26.0,0.0,0.0,0.0,61.0,0,1,9.407004586644497,3,2,0
IPL26-051,Shubman Gill,BATSMAN,Indian,2.0,84.0,26.0,435.0,0.0,1502.36,84.0,0,1,88.96124541808716,0,0,0
IPL26-052,Rashid Khan,ALL_ROUNDER,Afghan,2.0,,26.0,86.0,13.0,1036.91,50.0,1,1,98.8990268649602,5,1,0
IPL26-053,Jos Buttler,WICKET_KEEPER,English,2.0,86.0,35.0,0.0,0.0,0.0,86.0,1,1,35.73793563434358,0,0,0
IPL26-054,Kagiso Rabada,BOWLER,South African,2.0,89.0,31.0,0.0,0.0,0.0,89.0,1,1,74.2130852609657,4,0,0
IPL26-055,Mohammed Siraj,BOWLER,Indian,2.0,79.0,32.0,0.0,12.0,835.35,79.0,0,1,93.79969853764707,3,0,0
IPL26-056,Sai Sudharsan,BATSMAN,Indian,1.5,83.0,24.0,487.0,0.0,1572.25,83.0,0,1,95.5283368845579,2,0,1
IPL26-057,Prasidh Krishna,BOWLER,Indian,2.0,77.0,30.0,0.0,12.0,571.61,77.0,0,1,96.65294902583724,2,2,0
IPL26-058,Washington Sundar,ALL_ROUNDER,Indian,2.0,,26.0,240.0,4.0,670.48,50.0,0,1,98.97532481093377,3,0,0
IPL26-059,Rahul Tewatia,ALL_ROUNDER,Indian,2.0,,33.0,0.0,0.0,0.0,50.0,0,1,41.11133997462634,4,2,0
IPL26-060,Shahrukh Khan,BATSMAN,Indian,1.5,66.0,26.0,144.0,0.0,378.48,66.0,0,1,100.0,1,0,0
IPL26-061,R. Sai Kishore,BOWLER,Indian,1.5,75.0,26.0,0.0,0.0,0.0,75.0,0,1,54.68287375031179,0,0,0
IPL26-062,Glenn Phillips,BATSMAN,New Zealander,1.5,61.0,26.0,0.0,0.0,0.0,61.0,1,1,41.66600644528824,4,2,0
IPL26-063,Jayant Yadav,BOWLER,Indian,2.0,61.0,36.0,0.0,0.0,0.0,61.0,0,1,50.13778073227851,5,2,0
IPL26-064,Anuj Rawat,WICKET_KEEPER,Indian,0.5,66.0,26.0,282.0,0.0,109.12,66.0,0,1,100.0,3,0,0
IPL26-065,Kumar Kushagra,WICKET_KEEPER,Indian,0.5,56.0,21.0,21.0,0.0,18.97,56.0,0,1,99.09755105534182,0,0,0
IPL26-066,Gurnoor Singh Brar,BOWLER,Indian,0.5,65.0,26.0,0.0,0.0,0.0,65.0,0,1,18.926411884847102,2,2,0
IPL26-067,Nishant Sindhu,BATSMAN,Indian,0.5,61.0,22.0,0.0,0.0,0.0,61.0,0,1,29.230679146977728,1,1,0
IPL26-068,Manav Suthar,BOWLER,Indian,0.25,58.0,23.0,0.0,0.0,0.0,58.0,0,1,26.65931671755616,5,1,0
IPL26-069,Ishant Sharma,BOWLER,Indian,1.5,78.0,37.0,0.0,0.0,0.0,78.0,0,1,75.2001405267026,2,0,0
IPL26-070,Arshad Khan,BOWLER,Indian,0.5,64.0,26.0,0.0,9.0,357.1,64.0,0,1,100.0,3,1,0
IPL26-071,Jason Holder,ALL_ROUNDER,West Indian,1.5,,41.0,0.0,0.0,0.0,50.0,1,1,24.343178238937956,0,0,0
IPL26-072,Tom Banton,WICKET_KEEPER,English,1.0,58.0,27.0,0.0,0.0,0.0,58.0,1,1,11.461607640728653,3,0,0
IPL26-073,Ashok Sharma,BOWLER,Indian,0.25,64.0,26.0,0.0,6.0,94.13,64.0,0,1,100.0,0,0,0
IPL26-074,Luke Wood,BOWLER,English,1.0,50.0,26.0,0.0,0.0,0.0,50.0,1,1,32.86570027990817,4,2,0
IPL26-075,Prithvi Raj,BOWLER,Indian,0.25,73.0,26.0,3.0,0.0,0.0,73.0,0,1,43.95928193169744,1,1,0
IPL26-076,Sunil Narine,ALL_ROUNDER,West Indian,2.0,,37.0,0.0,0.0,0.0,50.0,1,1,12.957666129826357,4,0,0
IPL26-077,Varun Chakravarthy,BOWLER,Indian,2.0,85.0,34.0,0.0,0.0,0.0,85.0,0,1,64.88518412449099,4,1,0
IPL26-078,Rinku Singh,BATSMAN,Indian,1.5,74.0,37.0,0.0,0.0,0.0,74.0,0,1,73.62173917275554,3,0,0
IPL26-079,Harshit Rana,BOWLER,Indian,1.0,73.0,24.0,0.0,10.0,541.9,73.0,0,1,99.09260835210402,1,1,0
IPL26-080,Angkrish Raghuvanshi,BATSMAN,Indian,0.5,73.0,22.0,0.0,0.0,0.0,73.0,0,1,70.8293095967601,0,0,0
IPL26-081,Ramandeep Singh,ALL_ROUNDER,Indian,1.5,,26.0,100.0,6.0,355.97,50.0,0,1,100.0,0,0,0
IPL26-082,Ajinkya Rahane,BATSMAN,Indian,2.0,84.0,38.0,0.0,0.0,0.0,84.0,0,1,56.017975576212145,5,2,0
IPL26-083,Rovman Powell,BATSMAN,West Indian,1.5,67.0,32.0,0.0,0.0,0.0,67.0,1,1,39.6499527550378,2,1,0
IPL26-084,Vaibhav Arora,BOWLER,Indian,1.5,73.0,28.0,0.0,0.0,0.0,73.0,0,1,58.69328979434123,5,2,0
IPL26-085,Manish Pandey,BATSMAN,Indian,2.0,79.0,26.0,0.0,0.0,0.0,79.0,0,1,70.55931258105079,5,2,0
IPL26-086,Anukul Roy,BOWLER,Indian,0.5,69.0,27.0,0.0,0.0,0.0,69.0,0,1,38.27094411931233,0,0,0
IPL26-087,Umran Malik,BOWLER,Indian,1.5,65.0,26.0,0.0,5.0,0.0,65.0,0,1,43.929191162055865,3,0,0
IPL26-088,Cameron Green,ALL_ROUNDER,Australian,1.0,,26.0,0.0,0.0,0.0,50.0,1,1,9.243505974318715,4,0,0
IPL26-089,Matheesha Pathirana,BOWLER,Sri Lankan,1.5,77.0,24.0,0.0,0.0,0.0,77.0,1,1,28.011142543346438,4,1,1
IPL26-090,Mustafizur Rahman,BOWLER,Bangladeshi,1.5,77.0,30.0,0.0,13.0,258.07,77.0,1,1,95.55926052136311,4,0,0
IPL26-091,Tejasvi Singh,BATSMAN,Indian,0.25,78.0,26.0,0.0,0.0,0.0,78.0,0,1,68.65348159247611,1,0,0
IPL26-092,Finn Allen,BATSMAN,New Zealander,1.0,74.0,27.0,0.0,0.0,0.0,74.0,1,1,81.95059291772195,0,0,0
IPL26-093,Rachin Ravindra,BATSMAN,New Zealander,1.0,67.0,26.0,0.0,0.0,0.0,67.0,1,1,43.46516092693817,3,1,0
IPL26-094,Tim Seifert,WICKET_KEEPER,New Zealander,1.0,58.0,24.0,0.0,0.0,0.0,58.0,1,1,55.61261392352674,1,0,0
IPL26-095,Akash Deep,BOWLER,Indian,1.0,58.0,26.0,0.0,5.0,74.49,58.0,0,1,99.15845883018966,2,0,0
IPL26-096,Rahul Tripathi,BATSMAN,Indian,2.0,73.0,26.0,0.0,0.0,0.0,73.0,0,1,64.55656609506643,3,0,0
IPL26-097,Prashant Solanki,BOWLER,Indian,0.25,75.0,26.0,0.0,0.0,0.0,75.0,0,1,51.10868560824293,5,0,0
IPL26-098,Kartik Tyagi,BOWLER,Indian,1.0,71.0,25.0,0.0,15.0,267.17,71.0,0,1,100.0,3,2,0
IPL26-099,Sarthak Ranjan,BATSMAN,Indian,0.25,59.0,29.0,61.0,0.0,0.0,59.0,0,1,35.75101643553945,3,2,0
IPL26-100,Daksh Kamra,BATSMAN,Indian,0.25,50.0,26.0,0.0,0.0,0.0,50.0,0,1,54.10416873321451,4,0,0
IPL26-101,Rishabh Pant,WICKET_KEEPER,Indian,2.0,82.0,28.0,0.0,0.0,0.0,82.0,0,1,65.25730241396046,3,2,0
IPL26-102,Nicholas Pooran,WICKET_KEEPER,West Indian,2.0,77.0,30.0,0.0,0.0,0.0,77.0,1,1,82.37734765015675,5,1,0
IPL26-103,Mayank Yadav,BOWLER,Indian,1.0,63.0,26.0,0.0,0.0,0.0,63.0,0,1,6.886805067762981,5,2,0
IPL26-104,Mohammed Shami,BOWLER,Indian,2.0,77.0,36.0,0.0,9.0,366.12,77.0,0,1,100.0,0,0,0
IPL26-105,Mohsin Khan,BOWLER,Indian,1.5,75.0,38.0,0.0,13.0,341.0,75.0,0,1,96.27607896636736,3,0,0
IPL26-106,Ayush Badoni,BATSMAN,Indian,0.5,70.0,26.0,0.0,0.0,0.0,70.0,0,1,53.8430506406971,4,2,0
IPL26-107,Avesh Khan,BOWLER,Indian,1.5,73.0,29.0,0.0,9.0,614.92,73.0,0,1,96.77215285675763,3,2,0
IPL26-108,Abdul Samad,BATSMAN,Indian,1.5,66.0,26.0,124.0,10.0,652.13,66.0,0,1,100.0,2,2,0
IPL26-109,Mitchell Marsh,ALL_ROUNDER,Australian,1.5,,34.0,0.0,0.0,0.0,50.0,1,1,28.87745014311921,2,2,0
IPL26-110,Aiden Markram,ALL_ROUNDER,South African,1.5,,31.0,0.0,0.0,0.0,50.0,1,1,15.71793861255827,4,1,0
IPL26-111,Shahbaz Ahmed,ALL_ROUNDER,Indian,1.5,,26.0,168.0,7.0,458.64,50.0,0,1,100.0,0,0,0
IPL26-112,Matthew Breetzke,BATSMAN,South African,1.0,61.0,27.0,0.0,0.0,0.0,61.0,1,1,46.653711691445764,0,0,0
IPL26-113,Digvesh Rathi,BOWLER,Indian,0.5,65.0,26.0,0.0,0.0,0.0,65.0,0,1,21.62308823174731,5,1,0
IPL26-114,Himmat Singh,BATSMAN,Indian,0.5,66.0,29.0,173.0,0.0,101.92,66.0,0,1,100.0,5,2,0
IPL26-115,Arshin Kulkarni,BATSMAN,Indian,0.25,56.0,26.0,0.0,0.0,0.0,56.0,0,1,36.93292925477208,1,1,0
IPL26-116,Manimaran Siddharth,BOWLER,Indian,0.5,68.0,27.0,0.0,0.0,0.0,68.0,0,1,62.557774246886154,4,2,0
IPL26-117,Akash Singh,BOWLER,Indian,0.25,67.0,39.0,0.0,9.0,96.39,67.0,0,1,96.27263253968943,3,1,0
IPL26-118,Arjun Tendulkar,BOWLER,Indian,0.5,64.0,26.0,38.0,8.0,32.51,64.0,0,1,95.28074647288142,4,0,0
IPL26-119,Prince Yadav,BATSMAN,Indian,0.25,52.0,24.0,5.0,0.0,347.54,52.0,0,1,94.52706730223535,1,0,0
IPL26-120,Josh Inglis,WICKET_KEEPER,Australian,1.0,74.0,31.0,0.0,0.0,0.0,74.0,1,1,74.83956273865283,5,0,0
IPL26-121,Akshat Raghuwanshi,BATSMAN,Indian,0.25,59.0,22.0,53.0,0.0,22.82,59.0,0,1,100.0,4,2,0
IPL26-122,Mukul Choudhary,BATSMAN,Indian,0.25,71.0,21.0,0.0,0.0,0.0,71.0,0,1,45.866288564626466,4,2,0
IPL26-123,Wanindu Hasaranga,BOWLER,Sri Lankan,1.5,76.0,28.0,0.0,0.0,0.0,76.0,1,1,46.31605572014827,5,1,0
IPL26-124,Anrich Nortje,BOWLER,South African,1.5,76.0,32.0,0.0,0.0,0.0,76.0,1,1,39.37710470290833,1,1,0
IPL26-125,Naman Tiwari,BOWLER,Indian,0.25,76.0,26.0,0.0,0.0,0.0,76.0,0,1,66.26509762934901,5,0,0
IPL26-126,Rohit Sharma,BATSMAN,Indian,2.0,54.0,39.0,5.0,0.0,0.0,54.0,0,1,29.75297848058508,0,0,0
IPL26-127,Jasprit Bumrah,BOWLER,Indian,2.0,95.0,32.0,0.0,0.0,0.0,95.0,0,1,72.90982589010213,3,1,1
IPL26-128,Suryakumar Yadav,BATSMAN,Indian,2.0,84.0,35.0,0.0,0.0,0.0,84.0,0,1,79.627243961129,5,2,0
IPL26-129,Hardik Pandya,ALL_ROUNDER,Indian,2.0,,32.0,0.0,0.0,0.0,50.0,0,1,35.353996876422514,1,2,0
IPL26-130,Tilak Varma,BATSMAN,Indian,1.5,76.0,23.0,324.0,0.0,1185.21,76.0,0,1,95.06606977130228,2,0,1
IPL26-131,Trent Boult,BOWLER,New Zealander,2.0,87.0,36.0,0.0,0.0,0.0,87.0,1,1,88.93978732607229,0,0,1
IPL26-132,Deepak Chahar,BOWLER,Indian,2.0,80.0,26.0,0.0,0.0,0.0,80.0,0,1,48.202929041713666,2,2,0
IPL26-133,Naman Dhir,BATSMAN,Indian,0.5,71.0,26.0,259.0,0.0,863.67,71.0,0,1,93.9277035962367,5,2,0
IPL26-134,Will Jacks,ALL_ROUNDER,English,1.5,,27.0,0.0,0.0,0.0,50.0,1,1,20.263046527975014,0,0,0
IPL26-135,Robin Minz,WICKET_KEEPER,Indian,0.5,55.0,23.0,0.0,0.0,0.0,55.0,0,1,26.967594525058452,3,2,0
IPL26-136,Ryan Rickelton,WICKET_KEEPER,South African,1.0,73.0,29.0,0.0,0.0,0.0,73.0,1,1,31.295168380441755,5,0,0
IPL26-137,Shardul Thakur,ALL_ROUNDER,Indian,2.0,,34.0,0.0,0.0,0.0,50.0,0,1,33.635083097709675,3,1,0
IPL26-138,Sherfane Rutherford,BATSMAN,West Indian,1.0,67.0,27.0,0.0,0.0,0.0,67.0,1,1,43.8524869918432,4,0,0
IPL26-139,Mayank Markande,BOWLER,Indian,1.5,72.0,28.0,0.0,0.0,0.0,72.0,0,1,58.14328389556512,2,1,0
IPL26-140,Allah Ghazanfar,BOWLER,Afghan,1.0,70.0,26.0,0.0,0.0,0.0,70.0,1,1,45.72816340218858,0,0,0
IPL26-141,Corbin Bosch,ALL_ROUNDER,South African,1.0,,31.0,0.0,0.0,0.0,50.0,1,1,5.2006695878905305,3,1,0
IPL26-142,Mitchell Santner,ALL_ROUNDER,New Zealander,1.5,,34.0,0.0,0.0,0.0,50.0,1,1,29.241831968433438,1,0,0
IPL26-143,Ashwani Kumar,BOWLER,Indian,0.25,73.0,26.0,0.0,17.0,180.0,73.0,0,1,94.08296905866735,3,0,0
IPL26-144,Raj Angad Bawa,BATSMAN,Indian,0.5,62.0,23.0,0.0,0.0,0.0,62.0,0,1,28.714831334225885,1,2,0
IPL26-145,Raghu Sharma,BOWLER,Indian,0.25,59.0,26.0,0.0,4.0,37.39,59.0,0,1,100.0,5,0,0
IPL26-146,Quinton de Kock,WICKET_KEEPER,South African,2.0,79.0,33.0,0.0,0.0,0.0,79.0,1,1,56.422780209427415,0,0,0
IPL26-147,Atharva Ankolekar,ALL_ROUNDER,Indian,1.0,,25.0,78.0,9.0,0.0,50.0,0,1,25.270234231752873,3,0,0
IPL26-148,Mohammad Izhar,BOWLER,Indian,0.25,76.0,26.0,0.0,0.0,0.0,76.0,0,1,61.83091281263235,3,0,0
IPL26-149,Danish Malewar,BATSMAN,Indian,0.25,52.0,26.0,0.0,0.0,0.0,52.0,0,1,54.55946494555343,0,0,0
IPL26-150,Mayank Rawat,BATSMAN,Indian,0.25,56.0,26.0,24.0,0.0,0.0,56.0,0,1,38.646129943694554,3,1,0
IPL26-151,Shreyas Iyer,BATSMAN,Indian,2.0,83.0,31.0,0.0,0.0,0.0,83.0,0,1,64.48472954218548,1,0,0
IPL26-152,Arshdeep Singh,BOWLER,Indian,2.0,78.0,21.0,0.0,12.0,828.89,78.0,0,1,99.489357799825,3,1,1
